userId,movieId,rating,timestamp,newMovieId,newUserId
17318,5481,3.5,2007-01-15 04:32:08,918,125
17318,5673,3.5,2007-01-14 21:04:37,920,125
17318,8984,4.0,2007-01-15 04:38:10,926,125
17318,34048,3.5,2007-01-15 04:43:54,929,125
17318,34162,4.0,2007-01-15 04:26:26,930,125
17318,41569,4.0,2007-01-14 20:57:18,931,125
17318,51255,4.5,2008-01-21 01:42:56,932,125
17318,53996,4.0,2008-03-26 14:46:52,933,125
17318,3396,4.0,2007-01-14 20:25:44,937,125
17318,180,4.0,2007-01-14 20:54:32,971,125
17318,7090,5.0,2007-01-14 23:02:12,973,125
17318,3210,3.5,2007-01-14 21:03:37,981,125
17369,50,5.0,2001-03-21 08:37:47,1,126
17369,296,5.0,2001-03-21 08:41:40,4,126
17369,527,5.0,2001-03-21 08:34:37,7,126
17369,593,4.0,2001-03-21 08:38:39,8,126
17369,1198,5.0,2001-03-21 08:38:01,14,126
17369,2571,5.0,2001-03-21 08:41:27,22,126
17369,34,3.0,2001-03-21 08:41:17,33,126
17369,1221,5.0,2001-03-21 08:38:26,49,126
17369,2324,5.0,2001-03-21 08:43:53,58,126
17369,2762,4.0,2001-03-21 08:40:26,63,126
17369,2997,4.0,2001-03-21 08:39:33,65,126
17369,260,5.0,2001-03-21 08:38:26,95,126
17369,1197,5.0,2001-03-21 08:40:15,135,126
17369,3996,3.0,2001-03-21 08:40:45,248,126
17369,1411,2.0,2001-03-21 08:43:15,487,126
17369,919,3.0,2001-03-21 08:39:06,519,126
17369,1027,5.0,2001-03-21 08:35:14,520,126
17369,1136,5.0,2001-03-21 08:38:26,539,126
17369,912,4.0,2001-03-21 08:35:00,564,126
17369,4034,4.0,2001-03-21 08:38:26,581,126
17369,1256,4.0,2001-03-21 08:41:51,989,126
19389,50,5.0,2001-11-19 16:03:40,1,133
19389,527,5.0,2001-11-19 16:07:54,7,133
19389,593,5.0,2001-11-19 16:03:59,8,133
19389,1198,3.0,2001-11-19 15:59:59,14,133
19389,1358,3.0,2001-11-19 16:05:25,18,133
19389,4310,2.0,2001-11-19 16:10:54,26,133
19389,47,5.0,2001-11-19 16:05:09,34,133
19389,780,4.0,2001-11-19 16:10:22,44,133
19389,904,2.0,2001-11-19 16:03:40,46,133
19389,2028,5.0,2001-11-19 16:00:23,57,133
19389,6,4.0,2001-11-19 16:05:51,78,133
19389,293,3.0,2001-11-19 16:04:28,97,133
19389,368,2.0,2001-11-19 15:59:59,102,133
19389,377,4.0,2001-11-19 15:59:59,104,133
19389,466,1.0,2001-11-19 16:12:01,111,133
19389,589,2.0,2001-11-19 16:04:52,118,133
19389,608,4.0,2001-11-19 16:04:52,120,133
19389,858,5.0,2001-11-19 16:00:23,124,133
19389,1036,4.0,2001-11-19 16:04:52,126,133
19389,1127,3.0,2001-11-19 16:06:44,132,133
19389,1196,2.0,2001-11-19 16:08:14,134,133
19389,1200,4.0,2001-11-19 16:05:25,136,133
19389,1210,1.0,2001-11-19 16:08:41,138,133
19389,1214,4.0,2001-11-19 16:04:52,139,133
19389,1240,4.0,2001-11-19 16:06:15,143,133
19389,1242,5.0,2001-11-19 16:08:14,144,133
19389,1391,1.0,2001-11-19 16:12:01,159,133
19389,1586,3.0,2001-11-19 16:11:36,169,133
19389,1617,4.0,2001-11-19 16:03:40,174,133
19389,3753,2.0,2001-11-19 16:10:54,241,133
19389,356,5.0,2001-11-19 16:00:51,254,133
19389,3510,5.0,2001-11-19 16:07:15,282,133
19389,474,5.0,2001-11-19 16:06:44,283,133
19389,1953,3.0,2001-11-19 16:04:28,288,133
19389,161,3.0,2001-11-19 16:09:52,296,133
19389,457,5.0,2001-11-19 16:06:44,305,133
19389,1653,1.0,2001-11-19 16:06:15,340,133
19389,4896,1.0,2001-11-19 16:14:16,374,133
19389,16,4.0,2001-11-19 16:07:15,443,133
19389,708,3.0,2001-11-19 16:00:51,481,133
19389,912,3.0,2001-11-19 16:07:54,564,133
19389,2542,3.0,2001-11-19 16:06:44,575,133
19389,2890,4.0,2001-11-19 16:09:52,576,133
19389,3147,4.0,2001-11-19 16:06:15,577,133
19389,3448,4.0,2001-11-19 16:09:52,578,133
19389,903,3.0,2001-11-19 16:05:51,605,133
19389,908,4.0,2001-11-19 16:03:40,606,133
19389,1094,2.0,2001-11-19 16:08:27,613,133
19389,1219,3.0,2001-11-19 16:03:40,615,133
19389,647,2.0,2001-11-19 16:10:22,647,133
19389,1090,5.0,2001-11-19 16:09:11,656,133
19389,1252,3.0,2001-11-19 16:04:28,667,133
19389,1263,2.0,2001-11-19 16:07:54,669,133
19389,1635,3.0,2001-11-19 16:00:51,680,133
19389,1674,4.0,2001-11-19 16:06:15,685,133
19389,1960,1.0,2001-11-19 16:08:53,691,133
19389,2391,3.0,2001-11-19 16:06:44,705,133
19389,2871,4.0,2001-11-19 16:06:15,722,133
19389,4720,3.0,2001-11-19 16:03:40,773,133
19389,1994,3.0,2001-11-19 16:06:44,884,133
19840,50,5.0,2013-09-02 19:17:43,1,136
19840,296,3.5,2013-09-02 19:23:31,4,136
19840,527,4.5,2013-09-02 19:17:52,7,136
19840,593,3.0,2013-09-02 19:21:55,8,136
19840,1203,5.0,2013-09-02 19:19:59,15,136
19840,2571,3.0,2013-09-02 19:20:45,22,136
19840,4226,4.5,2013-09-02 19:21:37,25,136
19840,79132,4.5,2013-09-02 19:21:15,29,136
19840,1,3.0,2013-09-02 19:26:40,30,136
19840,110,4.5,2013-09-02 19:26:35,35,136
19840,508,5.0,2013-09-02 19:41:26,39,136
19840,648,3.5,2013-09-02 19:29:06,41,136
19840,733,4.5,2013-09-02 19:30:44,42,136
19840,1183,5.0,2013-09-02 19:44:07,48,136
19840,1527,4.5,2013-09-02 19:33:56,52,136
19840,1580,4.0,2013-09-02 19:29:56,53,136
19840,1682,3.5,2013-09-02 19:36:18,54,136
19840,1721,5.0,2013-09-02 19:29:59,55,136
19840,2028,4.0,2013-09-02 19:29:18,57,136
19840,2324,5.0,2013-09-02 19:21:20,58,136
19840,2329,4.5,2013-09-02 19:22:47,59,136
19840,2628,3.5,2013-09-02 19:31:53,60,136
19840,2706,1.5,2013-09-02 19:36:00,62,136
19840,2762,3.5,2013-09-02 19:29:14,63,136
19840,2997,3.0,2013-09-02 19:34:03,65,136
19840,6,4.5,2013-09-02 19:34:58,78,136
19840,10,4.0,2013-09-02 19:32:09,79,136
19840,260,5.0,2013-09-02 19:21:01,95,136
19840,293,2.5,2013-09-02 19:35:16,97,136
19840,349,4.5,2013-09-02 19:31:21,101,136
19840,480,3.0,2013-09-02 19:26:26,112,136
19840,552,4.5,2013-09-02 19:52:47,116,136
19840,858,4.0,2013-09-02 19:17:39,124,136
19840,1036,4.5,2013-09-02 19:32:31,126,136
19840,1101,4.5,2013-09-02 19:39:25,131,136
19840,1196,5.0,2013-09-02 19:22:03,134,136
19840,1210,5.0,2013-09-02 19:27:43,138,136
19840,1220,4.5,2013-09-02 19:41:10,140,136
19840,1291,4.5,2013-09-02 19:32:19,147,136
19840,1387,2.5,2013-09-02 19:38:45,158,136
19840,1573,3.5,2013-09-02 19:42:48,168,136
19840,1608,4.5,2013-09-02 19:50:38,173,136
19840,2006,4.0,2013-09-02 19:51:47,189,136
19840,3578,4.0,2013-09-02 19:31:35,234,136
19840,3751,4.0,2013-09-02 19:44:50,240,136
19840,3994,4.0,2013-09-02 19:53:24,247,136
19840,356,4.5,2013-09-02 19:26:20,254,136
19840,590,5.0,2013-09-02 19:27:58,255,136
19840,1307,4.0,2013-09-02 19:38:39,259,136
19840,750,2.0,2013-09-02 19:19:37,270,136
19840,1097,5.0,2013-09-02 19:30:39,285,136
19840,1610,4.5,2013-09-02 19:38:52,287,136
19840,150,4.0,2013-09-02 19:26:54,295,136
19840,357,5.0,2013-09-02 19:33:33,300,136
19840,364,4.0,2013-09-02 19:29:10,301,136
19840,454,5.0,2013-09-02 19:34:26,303,136
19840,457,4.5,2013-09-02 19:27:37,305,136
19840,509,5.0,2013-09-02 19:43:04,307,136
19840,587,4.0,2013-09-02 19:32:25,311,136
19840,588,3.5,2013-09-02 19:28:13,312,136
19840,595,3.5,2013-09-02 19:29:31,313,136
19840,597,3.5,2013-09-02 19:30:42,314,136
19840,231,1.5,2013-09-02 19:30:35,319,136
19840,367,3.5,2013-09-02 19:30:18,322,136
19840,1246,5.0,2013-09-02 19:40:43,332,136
19840,1380,3.5,2013-09-02 19:45:01,336,136
19840,1653,4.5,2013-09-02 19:42:13,340,136
19840,2291,2.0,2013-09-02 19:38:59,351,136
19840,4306,4.0,2013-09-02 19:31:29,370,136
19840,4896,4.5,2013-09-02 19:45:18,374,136
19840,4963,4.5,2013-09-02 19:37:45,375,136
19840,4973,3.5,2013-09-02 19:20:05,376,136
19840,4993,5.0,2013-09-02 19:23:52,377,136
19840,4995,3.5,2013-09-02 19:39:18,378,136
19840,5445,4.0,2013-09-02 19:36:21,383,136
19840,5816,4.0,2013-09-02 19:52:57,386,136
19840,5952,5.0,2013-09-02 19:25:10,389,136
19840,6377,3.5,2013-09-02 19:38:12,394,136
19840,6539,3.5,2013-09-02 19:36:12,395,136
19840,6711,4.0,2013-09-02 19:50:19,396,136
19840,586,2.5,2013-09-02 19:33:20,409,136
19840,5378,3.5,2013-09-02 19:46:17,418,136
19840,7153,5.0,2013-09-02 19:23:01,421,136
19840,7438,1.0,2013-09-02 19:43:23,422,136
19840,16,4.0,2013-09-02 19:42:55,443,136
19840,6016,2.0,2013-09-02 19:18:42,461,136
19840,266,4.0,2013-09-02 19:44:36,472,136
19840,924,3.0,2013-09-02 19:35:27,497,136
19840,350,4.5,2013-09-02 19:45:54,514,136
19840,1027,5.0,2013-09-02 19:01:20,520,136
19840,1136,1.5,2013-09-02 19:21:49,539,136
19840,1225,4.5,2013-09-02 19:40:08,554,136
19840,3408,3.0,2013-09-02 19:46:22,559,136
19840,1265,3.5,2013-09-02 19:31:47,568,136
19840,1961,4.0,2013-09-02 19:34:23,572,136
19840,5971,4.0,2013-09-02 19:23:16,585,136
19840,923,2.5,2013-09-02 19:24:18,609,136
19840,1172,4.5,2013-09-02 19:23:47,614,136
19840,1250,4.5,2013-09-02 19:25:51,618,136
19840,1258,1.5,2013-09-02 19:36:58,619,136
19840,1544,2.5,2013-09-02 19:50:51,679,136
19840,1639,3.0,2013-09-02 19:50:15,681,136
19840,1641,4.5,2013-09-02 19:46:36,682,136
19840,2712,3.0,2013-09-02 19:47:40,715,136
19840,2716,4.0,2013-09-02 19:33:09,716,136
19840,2987,2.5,2013-09-02 19:38:27,726,136
19840,3081,1.5,2013-09-02 19:53:36,730,136
19840,6874,1.0,2013-09-02 19:40:37,798,136
19840,44555,4.0,2013-09-02 19:18:53,809,136
19840,616,4.0,2013-09-02 19:00:34,885,136
19840,920,5.0,2013-09-02 19:46:07,959,136
20257,50,4.0,1997-02-06 01:33:55,1,137
20257,296,5.0,1997-02-06 01:07:06,4,137
20257,333,3.0,1997-02-06 02:06:13,5,137
20257,475,3.0,1997-02-06 01:14:14,6,137
20257,527,4.0,1997-02-06 01:11:18,7,137
20257,593,3.0,1997-02-06 01:07:09,8,137
20257,610,4.0,1997-02-06 01:31:28,9,137
20257,785,3.0,1997-02-06 00:52:29,10,137
20257,1093,3.0,1997-02-06 01:35:10,12,137
20257,1129,3.0,1997-02-06 01:25:47,13,137
20257,1198,4.0,1997-02-06 01:10:30,14,137
20257,1203,4.0,1997-02-06 01:15:02,15,137
20257,1213,5.0,1997-02-06 01:12:33,16,137
20257,1339,3.0,1997-02-06 01:32:53,17,137
20257,2019,3.0,1997-02-06 01:24:14,19,137
20257,1,3.0,1997-02-06 00:48:11,30,137
20257,32,3.0,1997-02-06 00:48:11,32,137
20257,34,4.0,1997-02-06 01:13:42,33,137
20257,47,5.0,1997-02-06 01:11:57,34,137
20257,110,3.0,1997-02-06 01:45:30,35,137
20257,153,3.0,1997-02-06 01:49:11,36,137
20257,318,4.0,1997-02-06 02:13:09,37,137
20257,353,3.0,1997-02-06 01:34:28,38,137
20257,508,3.0,1997-02-06 01:21:01,39,137
20257,551,4.0,1997-02-06 01:26:59,40,137
20257,648,3.0,1997-02-06 00:48:11,41,137
20257,733,3.0,1997-02-06 00:48:48,42,137
20257,736,3.0,1997-02-06 00:48:11,43,137
20257,780,3.0,1997-02-06 00:48:11,44,137
20257,788,3.0,1997-02-06 00:49:27,45,137
20257,904,5.0,1997-02-06 01:10:30,46,137
20257,1089,4.0,1997-02-06 01:07:08,47,137
20257,1183,3.0,1997-02-06 00:53:47,48,137
20257,1221,5.0,1997-02-06 01:13:04,49,137
20257,1356,3.0,1997-02-06 00:49:59,50,137
20257,6,3.0,1997-02-06 00:48:48,78,137
20257,10,3.0,1997-02-06 01:28:16,79,137
20257,21,3.0,1997-02-06 01:40:44,80,137
20257,70,4.0,1997-02-06 01:08:44,82,137
20257,95,3.0,1997-02-06 00:48:11,83,137
20257,112,3.0,1997-02-06 00:48:48,84,137
20257,145,4.0,1997-02-06 01:48:40,85,137
20257,160,4.0,1997-02-06 02:05:18,86,137
20257,165,3.0,1997-02-06 01:07:07,87,137
20257,172,1.0,1997-02-06 01:59:05,90,137
20257,198,3.0,1997-02-06 01:11:18,92,137
20257,208,3.0,1997-02-06 02:06:30,94,137
20257,260,4.0,1997-02-06 00:49:59,95,137
20257,292,4.0,1997-02-06 01:44:25,96,137
20257,293,4.0,1997-02-06 02:04:53,97,137
20257,316,3.0,1997-02-06 02:07:04,98,137
20257,329,3.0,1997-02-06 01:33:34,100,137
20257,349,3.0,1997-02-06 01:45:58,101,137
20257,376,3.0,1997-02-06 00:49:26,103,137
20257,377,3.0,1997-02-06 01:08:09,104,137
20257,379,3.0,1997-02-06 01:50:45,105,137
20257,380,3.0,1997-02-06 01:07:08,106,137
20257,431,4.0,1997-02-06 01:23:30,108,137
20257,441,3.0,1997-02-06 01:27:35,109,137
20257,480,4.0,1997-02-06 01:24:39,112,137
20257,485,1.0,1997-02-06 01:42:10,113,137
20257,494,3.0,1997-02-06 00:48:48,114,137
20257,555,3.0,1997-02-06 01:20:33,117,137
20257,589,3.0,1997-02-06 01:09:43,118,137
20257,592,4.0,1997-02-06 01:19:24,119,137
20257,608,5.0,1997-02-06 00:48:48,120,137
20257,653,3.0,1997-02-06 00:49:27,121,137
20257,748,3.0,1997-02-06 00:51:30,122,137
20257,786,3.0,1997-02-06 01:15:02,123,137
20257,858,5.0,1997-02-06 01:11:18,124,137
20257,969,5.0,1997-02-06 01:24:14,125,137
20257,1036,4.0,1997-02-06 01:08:44,126,137
20257,1101,3.0,1997-02-06 01:39:54,131,137
20257,1127,3.0,1997-02-06 02:16:13,132,137
20257,1193,4.0,1997-02-06 01:11:18,133,137
20257,1196,5.0,1997-02-06 01:13:42,134,137
20257,1197,3.0,1997-02-06 01:15:01,135,137
20257,1200,4.0,1997-02-06 01:12:33,136,137
20257,1201,4.0,1997-02-06 01:14:14,137,137
20257,1210,4.0,1997-02-06 01:18:02,138,137
20257,1214,4.0,1997-02-06 01:13:04,139,137
20257,1220,5.0,1997-02-06 01:29:18,140,137
20257,1222,5.0,1997-02-06 01:15:40,141,137
20257,1233,4.0,1997-02-06 01:15:40,142,137
20257,1240,4.0,1997-02-06 01:09:43,143,137
20257,1242,5.0,1997-02-06 01:18:02,144,137
20257,1275,3.0,1997-02-06 01:30:05,145,137
20257,1287,4.0,1997-02-06 01:28:37,146,137
20257,1291,3.0,1997-02-06 01:21:30,147,137
20257,1320,3.0,1997-02-06 01:47:08,148,137
20257,1370,4.0,1997-02-06 01:30:36,149,137
20257,1371,4.0,1997-02-06 01:43:24,150,137
20257,1372,2.0,1997-02-06 01:37:15,151,137
20257,1373,3.0,1997-02-06 01:50:45,152,137
20257,1374,3.0,1997-02-06 01:28:16,153,137
20257,1375,4.0,1997-02-06 01:40:44,154,137
20257,1377,3.0,1997-02-06 01:48:20,155,137
20257,1378,2.0,1997-02-06 01:40:44,156,137
20257,1385,3.0,1997-02-06 01:37:56,157,137
20257,1387,5.0,1997-02-06 01:20:33,158,137
20257,1391,2.0,1997-02-06 00:53:24,159,137
20257,1441,3.0,1997-02-06 01:36:22,161,137
20257,356,5.0,1997-02-06 01:22:00,254,137
20257,590,3.0,1997-02-06 01:08:09,255,137
20257,1257,5.0,1997-02-06 01:24:39,257,137
20257,1285,3.0,1997-02-06 01:17:26,258,137
20257,1307,3.0,1997-02-06 01:29:18,259,137
20257,1343,4.0,1997-02-06 01:29:18,260,137
20257,1405,3.0,1997-02-06 00:53:24,261,137
20257,750,5.0,1997-02-06 01:08:09,270,137
20257,1206,4.0,1997-02-06 01:11:18,271,137
20257,1304,3.0,1997-02-06 01:22:00,272,137
20257,1396,3.0,1997-02-06 01:36:52,273,137
20257,474,3.0,1997-02-06 01:26:59,283,137
20257,529,3.0,1997-02-06 01:31:57,284,137
20257,1097,5.0,1997-02-06 01:11:57,285,137
20257,1288,5.0,1997-02-06 01:16:56,286,137
20257,11,3.0,1997-02-06 01:32:53,290,137
20257,48,3.0,1997-02-06 01:44:48,292,137
20257,150,3.0,1997-02-06 01:08:09,295,137
20257,339,4.0,1997-02-06 01:46:39,299,137
20257,357,5.0,1997-02-06 01:49:30,300,137
20257,364,3.0,1997-02-06 02:11:18,301,137
20257,434,3.0,1997-02-06 01:58:21,302,137
20257,454,3.0,1997-02-06 01:46:39,303,137
20257,457,4.0,1997-02-06 01:26:25,305,137
20257,500,3.0,1997-02-06 01:57:44,306,137
20257,509,4.0,1997-02-06 01:56:56,307,137
20257,531,5.0,1997-02-06 01:42:38,309,137
20257,588,3.0,1997-02-06 02:11:17,312,137
20257,595,5.0,1997-02-06 02:11:17,313,137
20257,597,3.0,1997-02-06 01:45:30,314,137
20257,1035,4.0,1997-02-06 01:39:54,315,137
20257,141,3.0,1997-02-06 00:48:11,318,137
20257,231,3.0,1997-02-06 01:54:47,319,137
20257,367,3.0,1997-02-06 02:02:11,322,137
20257,468,4.0,1997-02-06 01:59:57,323,137
20257,628,3.0,1997-02-06 00:49:59,326,137
20257,661,4.0,1997-02-06 00:49:59,327,137
20257,1088,3.0,1997-02-06 01:46:39,331,137
20257,1246,3.0,1997-02-06 01:34:28,332,137
20257,1270,5.0,1997-02-06 01:22:58,333,137
20257,1271,3.0,1997-02-06 01:27:35,334,137
20257,1345,4.0,1997-02-06 01:30:05,335,137
20257,1380,3.0,1997-02-06 01:39:54,336,137
20257,1393,3.0,1997-02-06 00:53:24,337,137
20257,541,4.0,1997-02-06 01:13:42,408,137
20257,586,3.0,1997-02-06 02:05:43,409,137
20257,344,3.0,1997-02-06 02:02:40,441,137
20257,3,3.0,1997-02-06 02:05:18,442,137
20257,16,5.0,1997-02-06 01:18:50,443,137
20257,25,3.0,1997-02-06 00:48:11,444,137
20257,36,3.0,1997-02-06 01:02:34,445,137
20257,111,5.0,1997-02-06 01:08:44,446,137
20257,162,5.0,1997-02-06 01:07:06,447,137
20257,194,4.0,1997-02-06 01:09:43,448,137
20257,235,3.0,1997-02-06 01:08:44,449,137
20257,246,4.0,1997-02-06 01:11:18,450,137
20257,247,4.0,1997-02-06 01:10:30,451,137
20257,348,4.0,1997-02-06 01:13:42,453,137
20257,440,3.0,1997-02-06 01:42:10,454,137
20257,471,3.0,1997-02-06 01:29:18,455,137
20257,515,5.0,1997-02-06 01:36:52,457,137
20257,535,4.0,1997-02-06 01:08:44,458,137
20257,1244,4.0,1997-02-06 01:20:01,459,137
20257,7,3.0,1997-02-06 00:48:48,462,137
20257,14,5.0,1997-02-06 00:49:27,463,137
20257,39,3.0,1997-02-06 01:37:56,465,137
20257,58,3.0,1997-02-06 00:49:27,466,137
20257,105,3.0,1997-02-06 01:30:56,467,137
20257,196,3.0,1997-02-06 01:50:06,468,137
20257,266,1.0,1997-02-06 02:06:13,472,137
20257,288,5.0,1997-02-06 01:09:43,476,137
20257,300,3.0,1997-02-06 01:40:20,477,137
20257,306,5.0,1997-02-06 01:13:04,478,137
20257,802,3.0,1997-02-06 00:50:32,483,137
20257,1357,4.0,1997-02-06 00:56:11,486,137
20257,2,3.0,1997-02-06 02:06:13,488,137
20257,253,3.0,1997-02-06 01:10:30,491,137
20257,1073,4.0,1997-02-06 00:48:48,496,137
20257,924,4.0,1997-02-06 01:08:09,497,137
20257,1077,3.0,1997-02-06 01:16:15,498,137
20257,1276,4.0,1997-02-06 01:18:50,499,137
20257,1376,3.0,1997-02-06 01:32:20,500,137
20257,261,4.0,1997-02-06 01:56:56,512,137
20257,276,1.0,1997-02-06 02:03:25,513,137
20257,350,3.0,1997-02-06 01:51:04,514,137
20257,223,4.0,1997-02-06 01:13:42,516,137
20257,520,3.0,1997-02-06 01:44:09,517,137
20257,914,3.0,1997-02-06 01:36:52,518,137
20257,1282,4.0,1997-02-06 01:17:26,522,137
20257,1302,3.0,1997-02-06 01:23:30,523,137
20257,596,5.0,1997-02-06 01:12:33,534,137
20257,953,5.0,1997-02-06 01:22:58,538,137
20257,1136,5.0,1997-02-06 01:10:30,539,137
20257,1208,5.0,1997-02-06 01:11:18,540,137
20257,1247,3.0,1997-02-06 01:15:02,541,137
20257,898,5.0,1997-02-06 01:22:58,546,137
20257,1079,4.0,1997-02-06 01:15:01,548,137
20257,1080,3.0,1997-02-06 01:08:09,549,137
20257,1104,4.0,1997-02-06 01:13:04,550,137
20257,1199,4.0,1997-02-06 01:15:01,552,137
20257,1207,5.0,1997-02-06 01:16:15,553,137
20257,1225,5.0,1997-02-06 01:17:26,554,137
20257,491,3.0,1997-02-06 01:44:09,561,137
20257,805,3.0,1997-02-06 00:49:59,563,137
20257,912,3.0,1997-02-06 01:12:32,564,137
20257,1148,4.0,1997-02-06 01:07:08,566,137
20257,1212,4.0,1997-02-06 01:15:40,567,137
20257,1265,4.0,1997-02-06 01:32:53,568,137
20257,307,5.0,1997-02-06 01:13:42,600,137
20257,308,5.0,1997-02-06 01:14:14,601,137
20257,337,3.0,1997-02-06 01:47:23,602,137
20257,800,3.0,1997-02-06 01:08:44,603,137
20257,903,4.0,1997-02-06 01:13:42,605,137
20257,908,4.0,1997-02-06 01:12:33,606,137
20257,913,5.0,1997-02-06 01:14:14,608,137
20257,923,5.0,1997-02-06 01:11:57,609,137
20257,1028,3.0,1997-02-06 01:25:47,611,137
20257,1041,5.0,1997-02-06 00:54:27,612,137
20257,1094,4.0,1997-02-06 01:16:56,613,137
20257,1219,5.0,1997-02-06 01:11:57,615,137
20257,1230,4.0,1997-02-06 01:13:42,616,137
20257,1231,5.0,1997-02-06 01:21:01,617,137
20257,1250,4.0,1997-02-06 01:18:02,618,137
20257,1258,5.0,1997-02-06 01:20:33,619,137
20257,1262,4.0,1997-02-06 01:18:50,620,137
20257,1267,4.0,1997-02-06 01:15:40,621,137
20257,1333,4.0,1997-02-06 01:21:30,622,137
20257,22,3.0,1997-02-06 01:34:28,632,137
20257,45,3.0,1997-02-06 01:11:18,633,137
20257,52,3.0,1997-02-06 00:49:27,634,137
20257,215,3.0,1997-02-06 01:08:44,639,137
20257,230,5.0,1997-02-06 01:25:08,640,137
20257,382,3.0,1997-02-06 01:22:00,645,137
20257,481,1.0,1997-02-06 01:25:08,646,137
20257,880,2.0,1997-02-06 00:53:02,652,137
20257,1042,3.0,1997-02-06 01:22:58,653,137
20257,1060,5.0,1997-02-06 00:56:46,654,137
20257,1061,3.0,1997-02-06 00:53:02,655,137
20257,1090,4.0,1997-02-06 01:13:04,656,137
20257,1092,1.0,1997-02-06 01:32:53,657,137
20257,1095,5.0,1997-02-06 01:20:01,658,137
20257,1179,5.0,1997-02-06 01:31:57,659,137
20257,1185,4.0,1997-02-06 01:28:16,660,137
20257,1204,4.0,1997-02-06 01:19:24,662,137
20257,1228,5.0,1997-02-06 01:18:02,663,137
20257,1249,4.0,1997-02-06 01:16:56,666,137
20257,1252,4.0,1997-02-06 01:16:56,667,137
20257,1259,3.0,1997-02-06 01:21:01,668,137
20257,1263,4.0,1997-02-06 01:16:15,669,137
20257,1266,4.0,1997-02-06 01:18:50,670,137
20257,1272,3.0,1997-02-06 01:19:24,671,137
20257,1292,4.0,1997-02-06 01:24:15,672,137
20257,1299,4.0,1997-02-06 01:25:08,675,137
20257,1394,5.0,1997-02-06 01:21:01,676,137
20257,1408,3.0,1997-02-06 01:35:10,677,137
20257,594,4.0,1997-02-06 01:09:43,820,137
20257,968,5.0,1997-02-06 01:29:42,821,137
20257,1019,4.0,1997-02-06 01:22:00,822,137
20257,1022,4.0,1997-02-06 02:12:16,823,137
20257,1029,5.0,1997-02-06 01:20:33,825,137
20257,1215,4.0,1997-02-06 01:26:59,826,137
20257,1261,5.0,1997-02-06 01:25:47,828,137
20257,1274,4.0,1997-02-06 01:30:36,829,137
20257,1278,4.0,1997-02-06 01:14:14,830,137
20257,29,3.0,1997-02-06 00:52:29,843,137
20257,724,3.0,1997-02-06 01:43:24,845,137
20257,799,3.0,1997-02-06 00:53:02,846,137
20257,1175,3.0,1997-02-06 01:18:02,847,137
20257,1086,4.0,1997-02-06 01:11:57,857,137
20257,1284,4.0,1997-02-06 01:18:50,861,137
20257,1103,4.0,1997-02-06 01:18:02,863,137
20257,784,3.0,1997-02-06 00:49:27,883,137
20257,1084,4.0,1997-02-06 01:08:44,900,137
20257,345,3.0,1997-02-06 01:08:09,934,137
20257,562,3.0,1997-02-06 00:54:07,940,137
20257,954,4.0,1997-02-06 01:26:25,946,137
20257,1350,3.0,1997-02-06 01:33:34,947,137
20257,383,3.0,1997-02-06 01:51:54,948,137
20257,920,4.0,1997-02-06 01:31:57,959,137
20257,1253,4.0,1997-02-06 01:18:50,960,137
20257,1298,1.0,1997-02-06 01:27:35,961,137
20257,916,5.0,1997-02-06 01:32:53,964,137
20257,372,1.0,1997-02-06 01:24:14,969,137
20257,180,3.0,1997-02-06 01:35:57,971,137
20257,902,3.0,1997-02-06 01:28:16,978,137
20257,1347,3.0,1997-02-06 01:33:55,986,137
20257,1091,3.0,1997-02-06 01:54:12,988,137
20257,1321,3.0,1997-02-06 01:25:08,990,137
20257,915,4.0,1997-02-06 01:32:20,995,137
20257,1254,5.0,1997-02-06 01:20:33,997,137
20257,1269,4.0,1997-02-06 01:20:33,998,137
20363,50,4.0,1997-07-13 18:29:30,1,140
20363,527,5.0,1997-07-13 18:29:31,7,140
20363,593,3.0,1997-07-13 18:29:30,8,140
20363,1,5.0,1997-07-13 18:25:59,30,140
20363,32,4.0,1997-07-13 18:25:59,32,140
20363,34,3.0,1997-07-13 18:29:30,33,140
20363,648,3.0,1997-07-13 18:26:00,41,140
20363,733,4.0,1997-07-13 18:26:33,42,140
20363,780,3.0,1997-07-13 18:25:59,44,140
20363,788,3.0,1997-07-13 18:27:08,45,140
20363,1356,3.0,1997-07-13 18:27:08,50,140
20363,95,3.0,1997-07-13 18:26:00,83,140
20363,112,3.0,1997-07-13 18:27:08,84,140
20363,260,5.0,1997-07-13 18:26:33,95,140
20363,292,3.0,1997-07-13 18:29:30,96,140
20363,608,4.0,1997-07-13 18:26:33,120,140
20363,786,3.0,1997-07-13 18:26:33,123,140
20363,1210,5.0,1997-07-13 18:27:49,138,140
20363,457,4.0,1997-07-13 18:29:30,305,140
20363,588,4.0,1997-07-13 18:29:30,312,140
20363,832,4.0,1997-07-13 18:27:49,330,140
20363,25,3.0,1997-07-13 18:26:00,444,140
20363,14,3.0,1997-07-13 18:27:49,463,140
20363,708,3.0,1997-07-13 18:27:08,481,140
20363,802,2.0,1997-07-13 18:27:09,483,140
20363,1073,4.0,1997-07-13 18:26:33,496,140
20363,52,3.0,1997-07-13 18:27:49,634,140
20363,104,3.0,1997-07-13 18:27:08,635,140
20363,135,3.0,1997-07-13 18:27:49,636,140
20363,784,3.0,1997-07-13 18:27:08,883,140
